"ID","OLDID","PEN","CBRD","AGE","BDAT","EDAT","NOTE","SBRD","DBRD","FDAT","AGEFR","ARDAT","RPRO","EVT","REM","DINCU","DIM","LACT","WMK1","WMK4","WMK8","ME305","EC305","MILK","TDAT","SCC","LGSCC","LOG1","LSC2","XMAST","XSICK","ORGIN",
      8661 ,         0 ,    77 ,H    ,  2-4 ,07/27/21,07/27/21,-         ,H    ,H    ,07/14/23, 1-11 ,       - ,PREG    ,PREG    ,32DAYS           ,   18 ,  145 ,   1 ,   47 ,   72 ,   92 ,33510 ,33500 ,    91 ,11/27/23,    58 ,  2.2 , 4.5 , 0.3 ,    0 ,    0 ,KDD   ,
      8662 ,         0 ,    74 ,H    ,  2-4 ,07/27/21,07/27/21,-         ,H    ,H    ,05/15/23,  1-9 ,       - ,PREG    ,PREG    ,32DAYS           ,   14 ,  205 ,   1 ,   53 ,   81 ,   98 ,30440 ,34160 ,    87 ,11/27/23,   766 ,  5.9 , 3.1 , 6.1 ,    0 ,    0 ,KDD   ,
      8663 ,         0 ,    77 ,H    ,  2-4 ,07/27/21,07/27/21,-         ,H    ,H    ,07/25/23, 1-11 ,       - ,PREG    ,FOOTRIM ,NONE             ,   21 ,  134 ,   1 ,   51 ,   72 ,   88 ,32760 ,34160 ,    93 ,11/27/23,   176 ,  3.8 , 5.3 , 4.5 ,    0 ,    0 ,KDD   ,
      8664 ,         0 ,     1 ,H    ,  1-9 ,07/27/21,07/27/21,-         ,H    ,H    ,05/04/23,  1-9 ,05/24/23, SLD/DIE,SOLD    ,RESP             ,   34 ,   20 ,   1 ,   47 ,    0 ,    0 ,23020 ,23270 ,    49 ,05/23/23,     0 ,    0 ,   0 ,   0 ,    0 ,    1 ,-     ,
      8665 ,         0 ,    77 ,H    ,  2-4 ,07/28/21,07/28/21,-         ,H    ,H    ,07/23/23, 1-11 ,       - ,PREG    ,PREG    ,67DAYS           ,   27 ,  136 ,   1 ,   53 ,   77 ,   82 ,29170 ,29460 ,    80 ,11/27/23,   103 ,  3.0 , 6.3 , 1.8 ,    0 ,    0 ,KDD   ,
      8666 ,         0 ,    74 ,H    ,  2-4 ,07/28/21,07/28/21,-         ,H    ,H    ,05/12/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,    4 ,  208 ,   1 ,   41 ,   53 ,   50 ,23900 ,23930 ,    43 ,11/27/23,   360 ,  4.8 , 6.3 , 2.7 ,    0 ,    0 ,KDD   ,
      8667 ,         0 ,    77 ,H    ,  2-4 ,07/30/21,08/05/21,-         ,     ,-    ,08/08/23,  2-0 ,       - ,PREG    ,PREG    ,34DAYS           ,   10 ,  120 ,   1 ,   27 ,   59 ,   70 ,24090 ,25500 ,    64 ,11/27/23,  1536 ,  7.0 , 2.8 , 7.1 ,    0 ,    0 ,KDD   ,
      8669 ,         0 ,    74 ,H    ,  2-4 ,07/31/21,07/31/21,-         ,H    ,H    ,05/17/23,  1-9 ,       - ,PREG    ,LAME    ,COPDRH           ,    9 ,  203 ,   1 ,   48 ,   76 ,   72 ,27540 ,29380 ,    60 ,11/27/23,    54 ,  2.1 ,   0 , 3.1 ,    0 ,    0 ,KDD   ,
      8671 ,         0 ,    77 ,H    ,  2-4 ,08/01/21,08/01/21,-         ,H    ,H    ,08/02/23, 1-11 ,       - ,PREG    ,PREG    ,32DAYS           ,   11 ,  126 ,   1 ,   33 ,   64 ,   66 ,23580 ,27090 ,    62 ,11/27/23,    41 ,  1.7 , 4.5 , 0.2 ,    0 ,    0 ,KDD   ,
      8672 ,         0 ,    78 ,H    ,  2-4 ,08/01/21,08/01/21,-         ,H    ,H    ,06/10/23, 1-10 ,       - ,PREG    ,LAME    ,TRMHLH/B,   22 ,  179 ,   1 ,   50 ,   77 ,   78 ,29050 ,32910 ,    80 ,11/27/23,   806 ,  6.0 , 3.4 , 4.3 ,    0 ,    0 ,KDD   ,
      8673 ,         0 ,    77 ,H    ,  2-4 ,08/02/21,08/02/21,-         ,H    ,H    ,07/15/23, 1-11 ,       - ,PREG    ,PREG    ,67DAYS           ,   11 ,  144 ,   1 ,   50 ,   74 ,   73 ,30250 ,29780 ,    79 ,11/27/23,   316 ,  4.6 , 3.4 , 8.4 ,    0 ,    0 ,KDD   ,
      8675 ,         0 ,    78 ,H    ,  2-4 ,08/02/21,08/02/21,-         ,H    ,H    ,06/10/23, 1-10 ,       - ,BRED    ,BRED    ,NONE             ,    4 ,  179 ,   1 ,   22 ,   54 ,   81 ,31240 ,30920 ,    88 ,11/27/23,     1 ,  0.1 , 2.8 , 2.4 ,    0 ,    1 ,KDD   ,
      8677 ,         0 ,    74 ,H    , 1-10 ,08/02/21,08/02/21,-         ,H    ,H    ,05/16/23,  1-9 ,06/14/23, SLD/DIE,SOLD    ,STAPH            ,    8 ,   29 ,   1 ,   45 ,   63 ,    0 ,24590 ,24850 ,    42 ,05/23/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,-     ,
      8679 ,         0 ,    74 ,H    ,  2-4 ,08/03/21,08/03/21,-         ,H    ,H    ,05/20/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,   12 ,  200 ,   1 ,   55 ,   60 ,   56 ,23760 ,28370 ,    47 ,11/27/23,    44 ,  1.8 , 7.3 , 7.5 ,    0 ,    0 ,KDD   ,
      8680 ,         0 ,    78 ,H    ,  2-4 ,08/04/21,08/04/21,-         ,LM   ,H    ,06/10/23, 1-10 ,       - ,PREG    ,PREG    ,32DAYS           ,   12 ,  179 ,   1 ,   34 ,   38 ,   66 ,26220 ,27360 ,    80 ,11/27/23,    65 ,  2.4 ,   0 , 4.5 ,    0 ,    1 ,KDD   ,
      8681 ,         0 ,    78 ,H    ,  2-3 ,08/06/21,08/06/21,-         ,     ,-    ,06/27/23, 1-10 ,       - ,PREG    ,FOOTRIM ,NONE             ,    7 ,  162 ,   1 ,   45 ,   70 ,   81 ,29630 ,29690 ,    70 ,11/27/23,    35 ,  1.4 , 4.7 , 4.4 ,    0 ,    0 ,KDD   ,
      8682 ,         0 ,    76 ,H    ,  2-3 ,08/05/21,03/11/22,-         ,H    ,H    ,08/27/23,  2-0 ,       - ,BRED    ,FOOTRIM ,NONE             ,   12 ,  101 ,   1 ,   57 ,   72 ,   84 ,27500 ,29350 ,    74 ,11/27/23,    25 ,  1.0 , 7.5 , 7.3 ,    0 ,    0 ,KDD   ,
      8683 ,         0 ,    74 ,H    ,  2-3 ,08/05/21,08/05/21,-         ,H    ,H    ,05/23/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,    4 ,  197 ,   1 ,   54 ,   65 ,   73 ,21190 ,19780 ,    57 ,11/27/23,    64 ,  2.4 , 6.0 , 7.1 ,    0 ,    0 ,KDD   ,
      8684 ,         0 ,    78 ,H    , 1-11 ,08/06/21,08/06/21,-         ,H    ,H    ,05/24/23,  1-9 ,07/11/23, SLD/DIE,SOLD    ,STAPH            ,    5 ,   48 ,   1 ,   34 ,   70 ,    0 ,25950 ,27300 ,    72 ,06/26/23,   507 ,  5.3 , 5.3 ,   0 ,    0 ,    0 ,-     ,
      8685 ,         0 ,    79 ,H    ,  2-1 ,08/06/21,08/06/21,-         ,H    ,H    ,06/02/23,  1-9 ,09/16/23, SLD/DIE,DIED    ,MAST.EU          ,    6 ,  106 ,   1 ,   56 ,   88 ,   95 ,22890 ,24740 ,    90 ,08/29/23,    17 ,  0.4 , 1.8 , 3.5 ,    1 ,    1 ,KDD   ,
      8686 ,         0 ,    78 ,H    ,  2-3 ,08/06/21,08/06/21,-         ,H    ,H    ,06/09/23, 1-10 ,       - ,PREG    ,PREG    ,67DAYS           ,    3 ,  180 ,   1 ,   29 ,   61 ,   62 ,25570 ,27350 ,    71 ,11/27/23,    44 ,  1.8 , 3.1 , 1.1 ,    1 ,    1 ,KDD   ,
      8687 ,         0 ,    78 ,H    ,  2-3 ,08/06/21,08/06/21,-         ,H    ,H    ,06/08/23, 1-10 ,       - ,PREG    ,FOOTRIM ,NONE             ,    2 ,  181 ,   1 ,   31 ,   59 ,   70 ,27150 ,27650 ,    78 ,11/27/23,    18 ,  0.5 , 2.0 , 0.4 ,    0 ,    0 ,KDD   ,
      8688 ,         0 ,    78 ,H    ,  2-3 ,08/07/21,08/07/21,-         ,H    ,H    ,06/22/23, 1-10 ,       - ,BRED    ,FOOTRIM ,NONE             ,   24 ,  167 ,   1 ,   40 ,   61 ,   81 ,28970 ,31240 ,    80 ,11/27/23,    10 ,  0.1 ,   0 , 3.0 ,    0 ,    0 ,KDD   ,
      8689 ,         0 ,    78 ,H    ,  2-3 ,08/07/21,08/07/21,-         ,H    ,H    ,05/27/23,  1-9 ,       - ,PREG    ,PREG    ,67DAYS           ,    8 ,  193 ,   1 ,   38 ,   51 ,   69 ,28380 ,29870 ,    74 ,11/27/23,    14 ,  0.2 , 0.8 , 1.5 ,    0 ,    0 ,KDD   ,
      8690 ,         0 ,    76 ,H    ,  2-3 ,08/08/21,08/08/21,-         ,H    ,H    ,08/31/23,  2-0 ,       - ,FRESH   ,RECK    ,LUT2CLEAN        ,   16 ,   97 ,   1 ,   20 ,   48 ,   54 ,20760 ,25110 ,    60 ,11/27/23,   497 ,  5.3 , 2.0 , 1.3 ,    0 ,    0 ,KDD   ,
      8691 ,         0 ,     1 ,J    ,  2-1 ,08/08/21,08/08/21,-         ,H    ,J    ,08/30/23,  2-0 ,10/04/23, SLD/DIE,SOLD    ,LP               ,   47 ,   35 ,   1 ,   10 ,   21 ,    0 ,13060 ,14480 ,    23 ,09/25/23,   689 ,  5.8 , 5.8 ,   0 ,    1 ,    3 ,KDD   ,
      8694 ,         0 ,    78 ,H    ,  2-3 ,08/10/21,08/10/21,-         ,H    ,H    ,05/24/23,  1-9 ,       - ,PREG    ,PREG    ,67DAYS           ,   12 ,  196 ,   1 ,   47 ,   67 ,   86 ,28710 ,33100 ,    77 ,11/27/23,   762 ,  5.9 , 6.5 , 5.5 ,    1 ,    1 ,KDD   ,
      8695 ,         0 ,    76 ,H    ,  2-3 ,08/10/21,08/10/21,-         ,H    ,H    ,09/01/23,  2-0 ,       - ,PREG    ,PREG    ,34DAYS           ,   27 ,   96 ,   1 ,   43 ,   67 ,   92 ,32380 ,33000 ,    86 ,11/27/23,  4984 ,  8.6 , 0.8 , 0.8 ,    0 ,    0 ,KDD   ,
      8696 ,         0 ,    79 ,H    ,  2-0 ,08/12/21,08/12/21,-         ,H    ,H    ,07/19/23, 1-11 ,09/06/23, SLD/DIE,SOLD    ,MASTITIS         ,   33 ,   49 ,   1 ,   48 ,   88 ,    0 ,12330 ,17680 ,    48 ,08/29/23,  9999 ,  9.6 , 9.6 ,   0 ,    1 ,    1 ,KDD   ,
      8697 ,         0 ,    77 ,H    ,  2-3 ,08/13/21,08/13/21,-         ,H    ,H    ,07/31/23, 1-11 ,       - ,PREG    ,PREG    ,34DAYS           ,   35 ,  128 ,   1 ,   50 ,   74 ,   80 ,30430 ,31410 ,    91 ,11/27/23,    15 ,  0.3 , 1.2 , 3.8 ,    0 ,    0 ,KDD   ,
      8698 ,         0 ,    78 ,H    ,  2-2 ,08/13/21,08/13/21,-         ,     ,-    ,06/14/23,  1-9 ,10/31/23, SLD/DIE,SOLD    ,STAPH            ,    8 ,  139 ,   1 ,   31 ,   60 ,   88 ,30670 ,31880 ,    89 ,10/23/23,   159 ,  3.6 , 2.8 , 3.0 ,    0 ,    0 ,KDD   ,
      8699 ,         0 ,    77 ,H    ,  2-3 ,08/13/21,08/13/21,-         ,     ,-    ,08/18/23,  2-0 ,       - ,BRED    ,HEAT    ,20:59            ,   20 ,  110 ,   1 ,   38 ,   68 ,   72 ,24360 ,28820 ,    67 ,11/27/23,    49 ,  2.0 , 2.9 , 5.3 ,    1 ,    1 ,KDD   ,
      8700 ,         0 ,    77 ,HJ   ,  2-3 ,08/13/21,08/13/21,-         ,J    ,H    ,07/29/23, 1-11 ,       - ,PREG    ,PREG    ,36DAYS           ,   10 ,  130 ,   1 ,   21 ,   24 ,   57 ,20190 ,24700 ,    57 ,11/27/23,    14 ,  0.2 , 4.2 , 2.2 ,    0 ,    0 ,KDD   ,
      8701 ,         0 ,    77 ,H    ,  2-3 ,08/13/21,08/13/21,-         ,H    ,H    ,08/13/23, 1-11 ,       - ,PREG    ,PREG    ,35DAYS           ,   25 ,  115 ,   1 ,   40 ,   71 ,   61 ,23320 ,23100 ,    64 ,11/27/23,  1483 ,  6.9 ,   0 , 8.1 ,    1 ,    1 ,KDD   ,
      8702 ,         0 ,    78 ,H    ,  2-3 ,08/13/21,08/13/21,-         ,LM   ,H    ,06/28/23, 1-10 ,       - ,PREG    ,PREG    ,34DAYS           ,   12 ,  161 ,   1 ,   53 ,   46 ,   59 ,26070 ,27850 ,    78 ,11/27/23,    25 ,  1.0 , 0.4 , 1.0 ,    0 ,    0 ,KDD   ,
      8703 ,         0 ,    77 ,H    ,  2-2 ,08/14/21,08/14/21,-         ,H    ,H    ,08/14/23, 1-11 ,10/24/23, SLD/DIE,SOLD    ,STAPH            ,   16 ,   71 ,   1 ,   50 ,   84 ,   83 ,27680 ,29200 ,    80 ,10/23/23,    32 ,  1.4 , 1.7 , 2.8 ,    0 ,    0 ,KDD   ,
      8704 ,         0 ,    78 ,H    ,  2-3 ,08/14/21,08/14/21,-         ,H    ,H    ,05/31/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,    2 ,  189 ,   1 ,   58 ,   50 ,   57 ,26400 ,28030 ,    75 ,11/27/23,    27 ,  1.1 , 2.4 , 3.9 ,    0 ,    1 ,KDD   ,
      8705 ,         0 ,    78 ,H    ,  2-3 ,08/15/21,08/15/21,-         ,H    ,H    ,06/15/23,  1-9 ,       - ,PREG    ,PREG    ,71DAYS           ,    9 ,  174 ,   1 ,   45 ,   73 ,   85 ,37690 ,36280 ,   110 ,11/27/23,    43 ,  1.8 , 6.0 , 5.6 ,    0 ,    0 ,KDD   ,
      8707 ,         0 ,    77 ,H    ,  2-3 ,08/16/21,08/16/21,-         ,H    ,H    ,08/06/23, 1-11 ,       - ,PREG    ,PREG    ,36DAYS           ,   41 ,  122 ,   1 ,   47 ,   61 ,   78 ,27460 ,29740 ,    73 ,11/27/23,    15 ,  0.3 , 8.8 , 8.4 ,    0 ,    0 ,KDD   ,
      8708 ,         0 ,    78 ,H    ,  2-3 ,08/16/21,08/22/21,-         ,     ,-    ,06/24/23, 1-10 ,       - ,PREG    ,FOOTRIM ,NONE             ,   11 ,  165 ,   1 ,   47 ,   57 ,   69 ,22300 ,26570 ,    60 ,11/27/23,   510 ,  5.3 ,   0 , 4.9 ,    0 ,    0 ,KDD   ,
      8709 ,         0 ,    77 ,H    ,  2-3 ,08/18/21,08/18/21,-         ,H    ,H    ,07/15/23, 1-10 ,       - ,PREG    ,PREG    ,36DAYS           ,   32 ,  144 ,   1 ,   42 ,   67 ,   85 ,29870 ,33870 ,    76 ,11/27/23,   616 ,  5.6 , 6.0 , 5.4 ,    0 ,    0 ,KDD   ,
      8710 ,         0 ,    77 ,H    ,  2-3 ,08/18/21,08/18/21,-         ,H    ,H    ,08/21/23,  2-0 ,       - ,BRED    ,BRED    ,LUT              ,    6 ,  107 ,   1 ,   64 ,  100 ,  104 ,35480 ,38430 ,    98 ,11/27/23,   213 ,  4.1 , 1.6 , 2.1 ,    0 ,    0 ,KDD   ,
      8711 ,         0 ,    77 ,H    ,  2-3 ,08/19/21,08/19/21,-         ,H    ,H    ,07/18/23, 1-10 ,       - , OK/OPEN,OK      ,OVS              ,   14 ,  141 ,   1 ,   45 ,   62 ,   76 ,25130 ,26190 ,    57 ,11/27/23,   558 ,  5.4 , 5.5 , 7.0 ,    2 ,    2 ,KDD   ,
      8712 ,         0 ,    78 ,H    ,  2-3 ,08/20/21,08/20/21,-         ,H    ,H    ,06/29/23, 1-10 ,       - ,PREG    ,LAME    ,BLKWRH/B,    4 ,  160 ,   1 ,   48 ,   57 ,   67 ,27210 ,25050 ,    73 ,11/27/23,    19 ,  0.6 , 6.0 , 4.8 ,    1 ,    1 ,KDD   ,
      8713 ,         0 ,    78 ,H    ,  2-3 ,08/20/21,08/20/21,-         ,H    ,H    ,06/15/23,  1-9 ,       - ,PREG    ,LAME    ,TRMHLH/B,   17 ,  174 ,   1 ,   39 ,   60 ,   70 ,31280 ,31030 ,    75 ,11/27/23,  1263 ,  6.6 , 7.1 , 3.8 ,    1 ,    1 ,KDD   ,
      8714 ,         0 ,    78 ,H    ,  2-3 ,08/21/21,08/21/21,-         ,H    ,H    ,05/29/23,  1-9 ,       - ,PREG    ,LAME    ,TRMHLH/B,    2 ,  191 ,   1 ,   28 ,   55 ,   75 ,27870 ,29720 ,    80 ,11/27/23,   515 ,  5.4 , 4.4 , 3.6 ,    0 ,    0 ,KDD   ,
      8715 ,         0 ,    77 ,H    ,  2-3 ,08/21/21,08/21/21,-         ,H    ,H    ,08/12/23, 1-11 ,       - ,BRED    ,BRED    ,LUT              ,   14 ,  116 ,   1 ,   49 ,   72 ,   88 ,33800 ,36870 ,    98 ,11/27/23,    88 ,  2.8 , 3.9 , 3.3 ,    0 ,    0 ,KDD   ,
      8716 ,         0 ,    74 ,H    ,  2-3 ,08/21/21,08/21/21,-         ,H    ,H    ,06/19/23,  1-9 ,       - ,PREG    ,PREG    ,70DAYS           ,   21 ,  170 ,   1 ,   12 ,   77 ,   85 ,28750 ,29540 ,    58 ,11/27/23,    17 ,  0.4 , 8.3 , 1.4 ,    2 ,    2 ,KDD   ,
      8717 ,         0 ,    78 ,H    ,  2-3 ,08/21/21,08/21/21,-         ,H    ,H    ,06/28/23, 1-10 ,       - ,PREG    ,PREG    ,71DAYS           ,   19 ,  161 ,   1 ,   45 ,   86 ,   95 ,30530 ,35160 ,    80 ,11/27/23,    17 ,  0.4 , 2.5 , 0.6 ,    0 ,    0 ,KDD   ,
      8718 ,         0 ,     1 ,H    , 1-11 ,08/21/21,08/21/21,-         ,H    ,H    ,06/27/23, 1-10 ,08/09/23, SLD/DIE,SOLD    ,RESP/STAPH,   28 ,   43 ,   1 ,   42 ,   86 ,    0 ,29850 ,31460 ,    75 ,07/19/23,   276 ,  4.4 , 4.4 ,   0 ,    0 ,    1 ,-     ,
      8719 ,         0 ,    78 ,H    ,  2-3 ,08/22/21,08/22/21,-         ,H    ,H    ,06/15/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,   34 ,  174 ,   1 ,   33 ,   57 ,   77 ,24740 ,26140 ,    68 ,11/27/23,   362 ,  4.8 , 2.2 , 4.0 ,    1 ,    2 ,KDD   ,
      8722 ,         0 ,    77 ,H    ,  2-3 ,08/24/21,08/24/21,-         ,H    ,H    ,07/10/23, 1-10 ,       - ,PREG    ,LAME    ,TRMHLH/B,   14 ,  149 ,   1 ,   32 ,   59 ,   76 ,26470 ,30810 ,    68 ,11/27/23,   120 ,  3.3 , 2.1 , 1.9 ,    0 ,    0 ,KDD   ,
      8723 ,         0 ,    76 ,HJ   ,  2-3 ,08/25/21,08/25/21,-         ,J    ,H    ,09/23/23,  2-0 ,       - ,FRESH   ,MOVE    ,F0079T0076       ,   75 ,   74 ,   1 ,   40 ,   59 ,   48 ,21870 ,23890 ,    51 ,11/27/23,   803 ,  6.0 , 2.4 , 3.0 ,    1 ,    1 ,KDD   ,
      8724 ,         0 ,    78 ,HJ   ,  2-3 ,08/26/21,08/26/21,-         ,J    ,H    ,06/25/23,  1-9 ,       - ,BRED    ,BRED    ,14:59            ,   19 ,  164 ,   1 ,   48 ,   56 ,   65 ,23880 ,28070 ,    65 ,11/27/23,   870 ,  6.1 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      8725 ,         0 ,    77 ,H    , 1-11 ,08/26/21,08/26/21,-         ,H    ,H    ,07/14/23, 1-10 ,08/10/23, SLD/DIE,SOLD    ,MICOPLASMA       ,   24 ,   27 ,   1 ,   43 ,   62 ,    0 ,24700 ,31320 ,    39 ,07/19/23,    28 ,  1.2 , 1.2 ,   0 ,    0 ,    0 ,-     ,
      8726 ,         0 ,    78 ,HJ   ,  2-3 ,08/27/21,08/27/21,-         ,J    ,H    ,06/27/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,   18 ,  162 ,   1 ,   49 ,   57 ,   62 ,24210 ,25020 ,    66 ,11/27/23,    20 ,  0.7 , 5.5 , 5.8 ,    1 ,    1 ,KDD   ,
      8727 ,         0 ,    78 ,HJ   ,  2-3 ,08/27/21,08/27/21,-         ,J    ,H    ,06/24/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,   18 ,  165 ,   1 ,   42 ,   62 ,   83 ,26680 ,29750 ,    65 ,11/27/23,   261 ,  4.4 , 7.4 , 3.8 ,    1 ,    1 ,KDD   ,
      8728 ,         0 ,    76 ,H    ,  2-3 ,08/27/21,08/27/21,-         ,H    ,H    ,09/04/23,  2-0 ,       - , OK/OPEN,OK      ,OVS              ,   30 ,   93 ,   1 ,   46 ,   70 ,   76 ,25530 ,28430 ,    75 ,11/27/23,    10 ,  0.1 , 1.1 , 0.9 ,    0 ,    0 ,KDD   ,
      8729 ,         0 ,    77 ,H    ,  2-3 ,08/28/21,08/28/21,-         ,H    ,H    ,07/18/23, 1-10 ,       - ,BRED    ,BRED    ,LUT              ,   42 ,  141 ,   1 ,   52 ,   70 ,   95 ,33220 ,27780 ,    88 ,11/27/23,    31 ,  1.3 , 3.7 , 1.8 ,    0 ,    0 ,KDD   ,
      8730 ,         0 ,    77 ,H    ,  2-3 ,08/28/21,08/28/21,-         ,H    ,H    ,08/06/23, 1-11 ,       - ,PREG    ,PREG    ,37DAYS           ,    8 ,  122 ,   1 ,   28 ,   49 ,   62 ,25750 ,26790 ,    59 ,11/27/23,    14 ,  0.2 , 1.5 , 0.8 ,    0 ,    0 ,KDD   ,
      8731 ,         0 ,    78 ,H    ,  2-3 ,08/29/21,08/29/21,-         ,H    ,H    ,06/15/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,    6 ,  174 ,   1 ,   30 ,   66 ,   78 ,27540 ,30390 ,    68 ,11/27/23,    50 ,  2.0 , 8.8 , 2.3 ,    0 ,    0 ,KDD   ,
      8732 ,         0 ,    77 ,H    ,  2-3 ,08/29/21,08/29/21,-         ,H    ,H    ,08/18/23, 1-11 ,       - ,BRED    ,BRED    ,20:59            ,    3 ,  110 ,   1 ,   40 ,   64 ,   63 ,27390 ,29440 ,    75 ,11/27/23,    19 ,  0.6 , 4.8 , 2.1 ,    0 ,    0 ,KDD   ,
      8733 ,         0 ,    77 ,HJ   ,  2-1 ,08/30/21,08/30/21,-         ,J    ,H    ,08/14/23, 1-11 ,10/24/23, SLD/DIE,SOLD    ,INJURY           ,    9 ,   71 ,   1 ,   32 ,   54 ,   62 ,22650 ,22840 ,    63 ,10/23/23,    61 ,  2.3 ,   0 , 3.9 ,    0 ,    1 ,KDD   ,
      8735 ,         0 ,    78 ,H    ,  2-3 ,08/30/21,08/30/21,-         ,H    ,H    ,06/26/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,    6 ,  163 ,   1 ,   40 ,   66 ,   71 ,27640 ,26340 ,    82 ,11/27/23,    15 ,  0.3 , 1.5 , 2.6 ,    0 ,    0 ,KDD   ,
      8736 ,         0 ,    79 ,H    ,  2-2 ,08/31/21,08/31/21,-         ,H    ,H    ,07/13/23, 1-10 ,11/07/23, SLD/DIE,SOLD    ,PNEU             ,   27 ,  117 ,   1 ,   51 ,   82 ,   82 ,17470 ,18030 ,    46 ,10/23/23,  5544 ,  8.8 , 2.3 , 1.6 ,    0 ,    3 ,KDD   ,
      8738 ,         0 ,     1 ,H    , 1-10 ,08/31/21,08/31/21,-         ,J    ,H    ,07/18/23, 1-10 ,08/02/23, SLD/DIE,SOLD    ,LP               ,    4 ,   15 ,   1 ,   25 ,    0 ,    0 ,19450 ,19660 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,-     ,
      8739 ,         0 ,    77 ,H    ,  2-3 ,09/01/21,09/01/21,-         ,H    ,H    ,08/11/23, 1-11 ,       - ,BRED    ,HEAT    ,08:59            ,   20 ,  117 ,   1 ,   47 ,   80 ,   92 ,32650 ,33430 ,    90 ,11/27/23,    20 ,  0.7 , 1.5 , 1.1 ,    0 ,    1 ,KDD   ,
      8740 ,         0 ,    78 ,HJ   ,  2-3 ,09/01/21,09/01/21,-         ,J    ,H    ,06/17/23,  1-9 ,       - ,PREG    ,PREG    ,67DAYS           ,   40 ,  172 ,   1 ,   22 ,   73 ,   91 ,31660 ,35660 ,    79 ,11/27/23,    83 ,  2.7 , 3.0 , 6.1 ,    0 ,    0 ,KDD   ,
      8741 ,         0 ,    78 ,H    , 1-11 ,09/02/21,09/02/21,-         ,H    ,H    ,07/08/23, 1-10 ,08/15/23, SLD/DIE,SOLD    ,PNEU             ,   25 ,   38 ,   1 ,   51 ,   60 ,    0 ,19100 ,20000 ,    61 ,07/19/23,   189 ,  3.9 , 3.9 ,   0 ,    0 ,    1 ,-     ,
      8743 ,         0 ,    78 ,HJ   ,  2-3 ,09/02/21,09/02/21,-         ,J    ,H    ,06/17/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,    4 ,  172 ,   1 ,   30 ,   50 ,   73 ,25060 ,28590 ,    64 ,11/27/23,   190 ,  3.9 , 2.6 , 5.4 ,    0 ,    0 ,KDD   ,
      8745 ,         0 ,    78 ,H    ,  2-2 ,09/04/21,09/04/21,-         ,H    ,H    ,07/01/23,  1-9 ,       - ,PREG    ,LAME    ,TRMHRH/B,   18 ,  158 ,   1 ,   43 ,   86 ,   84 ,28120 ,32360 ,    80 ,11/27/23,   438 ,  5.1 , 5.4 , 4.4 ,    0 ,    0 ,KDD   ,
      8746 ,         0 ,     1 ,HJ   , 1-11 ,09/05/21,09/05/21,-         ,J    ,H    ,07/16/23, 1-10 ,08/30/23, SLD/DIE,SOLD    ,STAPH/FEET,   12 ,   45 ,   1 ,   45 ,   69 ,    0 ,23500 ,21430 ,    63 ,08/29/23,   131 ,  3.4 , 4.7 , 3.4 ,    0 ,    0 ,-     ,
      8747 ,         0 ,    77 ,H    ,  2-2 ,09/05/21,09/05/21,-         ,H    ,H    ,07/20/23, 1-10 ,       - ,PREG    ,PREG    ,32DAYS           ,    5 ,  139 ,   1 ,   26 ,   54 ,   55 ,22450 ,25890 ,    54 ,11/27/23,  4854 ,  8.5 , 2.8 , 1.6 ,    0 ,    0 ,KDD   ,
      8748 ,         0 ,    78 ,HJ   ,  2-2 ,09/05/21,09/05/21,-         ,J    ,H    ,06/23/23,  1-9 ,       - ,BRED    ,FOOTRIM ,NONE             ,   10 ,  166 ,   1 ,   39 ,   52 ,   64 ,26740 ,26270 ,    79 ,11/27/23,    23 ,  0.9 , 3.4 , 1.8 ,    0 ,    0 ,KDD   ,
      8749 ,         0 ,    75 ,HJ   ,  2-2 ,09/06/21,09/06/21,-         ,J    ,H    ,10/22/23,  2-1 ,       - ,FRESH   ,HEAT    ,12:59            ,   20 ,   45 ,   1 ,   40 ,   41 ,    0 ,20070 ,21170 ,    44 ,11/27/23,   251 ,  4.3 , 7.8 , 4.3 ,    1 ,    1 ,KDD   ,
      8750 ,         0 ,    78 ,H    ,  2-2 ,09/06/21,09/06/21,-         ,H    ,H    ,06/28/23,  1-9 ,       - ,BRED    ,BRED    ,LUT              ,    8 ,  161 ,   1 ,   42 ,   67 ,   75 ,23920 ,29330 ,    64 ,11/27/23,   191 ,  3.9 , 3.4 , 2.0 ,    0 ,    1 ,KDD   ,
