id,oldid,pen,age,note,rem,days_in_closeup,dim,lact,xmast,xsick,orgin,birth_date,fresh_date,purchase_date,last_test_date,cull_date,age_fresh_days,breed,sire_breed,dam_breed,last_test_milk,last_test_scc,last_test_log_scc,first_test_log_scc,second_test_log_scc,week_1_milk,week_4_milk,week_8_milk,mature_equiv_305m,energy_corrected_305m,culled,times_mast,times_sick
8530,0,74,2-5,-,71DAYS,2,224,1,0,0,KDD,2021-06-08,2023-04-26,2021-06-08,2023-11-27,,687,HO,H,H,67,4,0.1,0.9,3.1,39,42,55,25400,28620,0,0,0
8535,0,73,2-5,-,67DAYS,0,229,1,0,0,KDD,2021-06-10,2023-04-21,2021-06-10,2023-11-27,,680,HO,H,H,84,1532,6.9,5.6,2.4,44,79,78,32390,33360,0,0,0
8547,0,73,2-5,-,COPDLH,13,195,1,1,2,KDD,2021-06-15,2023-05-25,2021-06-15,2023-11-27,,709,HO,H,H,76,31,1.3,2.4,0.1,29,66,38,26960,24310,0,1,2
8548,0,78,2-3,-,INVENTARIO,12,128,1,0,0,KDD,2021-06-15,2023-06-03,2021-06-15,2023-09-25,2023-10-09,718,HO,H,H,0,0,0,3.1,2,50,35,71,24370,27080,1,0,0
8551,0,78,2-5,-,NONE,11,190,1,1,1,KDD,2021-06-16,2023-05-30,2021-06-16,2023-11-27,,713,HO,H,H,52,3649,8.2,6.4,6.1,44,63,72,21290,23220,0,1,1
8552,0,78,2-5,-,NONE,3,170,1,2,2,KDD,2021-06-16,2023-06-19,2021-06-16,2023-11-27,,733,HO,H,H,80,65,2.4,3.1,1.1,15,59,80,26730,27530,0,2,2
8554,0,79,2-5,-,F0078T0079,9,159,1,1,1,SVD,2021-06-17,2023-06-30,2021-06-17,2023-11-27,,743,HO,H,H,93,5229,8.7,5.2,4,50,79,92,25010,26910,0,1,1
8555,0,78,2-5,-,NONE,15,186,1,0,0,KDD,2021-06-17,2023-06-03,2021-06-17,2023-11-27,,716,HO,H,H,65,35,1.4,2.4,2.1,42,55,76,25380,29490,0,0,0
8556,0,78,2-5,-,36DAYS,5,171,1,1,1,KDD,2021-06-18,2023-06-18,2021-06-18,2023-11-27,,730,HO,H,H,41,64,2.4,1.5,1.7,9,44,52,18310,20370,0,1,1
8558,0,79,2-5,-,F0076T0079,17,82,1,1,1,KDD,2021-06-18,2023-09-15,2021-06-18,2023-11-27,,819,HO,H,H,76,1367,6.8,7.6,0.6,42,58,80,24560,30650,0,1,1
8565,0,78,2-5,-,33DAYS,8,185,1,0,0,KDD,2021-06-22,2023-06-04,2021-06-22,2023-11-27,,712,HO,H,H,83,23,0.9,3.5,1,22,86,98,32000,33690,0,0,0
8566,0,73,2-5,-,65DAYS,5,228,1,0,0,KDD,2021-06-22,2023-04-22,2021-06-22,2023-11-27,,669,HO,H,H,69,394,5,3.4,8.8,42,51,61,26000,29150,0,0,0
8567,0,73,2-5,-,66DAYS,15,232,1,0,0,KDD,2021-06-22,2023-04-18,2021-06-22,2023-11-27,,665,HO,H,H,56,772,6,2.7,2.9,59,68,91,25590,29310,0,0,0
8568,0,78,2-5,-,NONE,11,172,1,0,0,KDD,2021-06-23,2023-06-17,2021-06-23,2023-11-27,,724,HO,H,H,91,1031,6.4,3.4,1,19,67,91,31200,29290,0,0,0
8569,0,73,2-5,-,38DAYS,11,222,1,1,2,KDD,2021-06-23,2023-04-28,2021-06-23,2023-11-27,,674,HO,H,H,54,468,5.2,1.4,2,37,55,67,22980,27420,0,1,2
8570,0,73,2-5,-,NONE,4,229,1,0,0,KDD,2021-06-23,2023-04-21,2021-06-23,2023-11-27,,667,HO,H,H,72,9,0.1,0,1.3,33,50,76,26970,30400,0,0,0
8571,0,1,2-0,-,LAME,4,26,1,0,1,Missing,2021-06-24,2023-06-02,2021-06-24,2023-06-26,2023-06-28,708,HO,H,H,41,44,1.8,1.8,0,44,39,0,19040,20770,1,0,1
8575,0,77,2-5,-,14:59,50,119,1,1,2,KDD,2021-06-25,2023-08-09,2021-06-25,2023-11-27,,775,HO,H,H,52,716,5.8,6.6,4.7,43,79,73,25500,30030,0,1,2
8576,0,74,2-5,-,NONE,6,213,1,0,0,KDD,2021-06-25,2023-05-07,2021-06-25,2023-11-27,,681,HO,H,H,71,18,0.5,0,5,45,58,54,23780,24310,0,0,0
8577,0,10,1-10,-,INFC.,8,15,1,0,2,Missing,2021-06-25,2023-05-09,2021-06-25,2023-05-23,2023-05-24,683,HO,H,H,46,0,0,0,0,41,0,0,21650,21880,1,0,2
8579,0,78,2-5,-,70DAYS,14,162,1,0,0,KDD,2021-06-26,2023-06-27,2021-06-26,2023-11-27,,731,HO,H,H,88,3,0.1,1.2,0.1,37,79,93,29200,29270,0,0,0
8580,0,10,1-11,-,LAME.FRACTURE,4,14,1,0,0,Missing,2021-06-26,2023-05-23,2021-12-22,,2023-06-06,696,HO,H,H,0,0,0,0,0,40,0,0,21710,21940,1,0,0
8581,0,78,2-5,-,NONE,7,184,1,0,0,KDD,2021-06-26,2023-06-05,2021-06-26,2023-11-27,,709,HO,H,H,88,188,3.9,1.4,2.1,29,69,80,31540,31120,0,0,0
8584,0,78,2-5,-,NONE,6,170,1,0,0,KDD,2021-06-27,2023-06-19,2021-06-27,2023-11-27,,722,HO,H,H,68,189,3.9,0,3,14,50,77,25460,26810,0,0,0
8585,0,78,2-2,-,STAPH,12,67,1,0,0,KDD,2021-06-28,2023-07-08,2021-06-28,2023-08-29,2023-09-13,740,HO,H,H,81,987,6.3,3.8,6.3,34,65,80,25810,28000,1,0,0
8586,0,73,2-5,-,71DAYS,0,232,1,0,0,KDD,2021-06-28,2023-04-18,2021-06-28,2023-11-27,,659,HO,H,H,71,275,4.4,3.4,4.4,47,72,84,28890,30840,0,0,0
8587,0,74,2-5,-,NONE,12,214,1,0,0,KDD,2021-06-29,2023-05-06,2021-06-29,2023-11-27,,676,HO,H,H,64,536,5.4,0,1.2,40,75,84,25660,29110,0,0,0
8588,0,74,2-5,-,NONE,10,216,1,0,0,KDD,2021-06-29,2023-05-04,2021-06-29,2023-11-27,,674,HO,H,H,44,168,3.8,0,4.9,32,56,53,21320,24080,0,0,0
8589,0,73,2-2,-,STAPH,9,140,1,0,0,KDD,2021-06-29,2023-04-19,2021-06-29,2023-08-29,2023-09-06,659,HO,H,H,70,691,5.8,3.7,2.3,44,72,80,27760,29070,1,0,0
8590,0,77,2-5,-,36DAYS,15,115,1,0,0,KDD,2021-06-29,2023-08-13,2021-06-29,2023-11-27,,775,HO,H,H,80,32,1.4,0,1.3,45,80,94,28680,31040,0,0,0
8591,0,77,2-5,-,70DAYS,57,144,1,1,1,KDD,2021-06-29,2023-07-15,2021-06-29,2023-11-27,,746,HO,H,H,69,5858,8.8,6.4,3.8,55,74,73,25870,30200,0,1,1
8594,0,74,2-5,-,NONE,8,218,1,0,0,KDD,2021-06-30,2023-05-02,2021-06-30,2023-11-27,,671,HO,H,H,75,9,0.1,0.1,0.1,61,81,105,31730,33460,0,0,0
8595,0,78,2-5,-,NONE,24,177,1,0,0,KDD,2021-06-30,2023-06-12,2021-06-30,2023-11-27,,712,HO,H,H,66,192,4,4.2,8.4,54,79,91,28520,31390,0,0,0
8596,0,77,2-5,-,NONE,28,148,1,0,0,KDD,2021-06-30,2023-07-11,2021-06-30,2023-11-27,,741,HO,H,H,93,23,0.9,2.6,5.8,45,80,76,32700,32550,0,0,0
8597,0,78,2-5,-,08:59,12,164,1,0,0,KDD,2021-07-01,2023-06-25,2021-07-01,2023-11-27,,724,HO,H,H,63,9760,9.6,4.5,1.3,45,56,72,22530,24590,0,0,0
8598,0,77,2-5,-,NONE,19,111,1,1,1,KDD,2021-07-01,2023-08-17,2021-07-01,2023-11-27,,777,HO,H,H,96,23,0.9,5.4,1.6,43,71,91,32600,31890,0,1,1
8599,0,76,2-5,-,NONE,65,90,1,1,1,KDD,2021-06-30,2023-09-07,2021-07-15,2023-11-27,,799,HO,H,H,87,5228,8.7,1.3,3,56,73,88,28460,29460,0,1,1
8600,0,7,2-5,-,NONE,19,214,1,0,3,KDD,2021-07-01,2023-05-06,2021-07-01,2023-11-27,,674,HO,H,H,73,18,0.5,0,0,21,49,52,23940,29190,0,0,3
8601,0,73,2-5,-,69DAYS,0,228,1,0,0,KDD,2021-07-02,2023-04-22,2021-07-02,2023-11-27,,659,HO,H,H,80,311,4.6,4,1.3,41,72,65,31740,30320,0,0,0
8602,0,74,2-5,-,65DAYS,8,225,1,0,0,KDD,2021-07-02,2023-04-25,2021-07-02,2023-11-27,,662,HO,H,H,92,12,0.1,1,0.8,42,31,74,32000,28470,0,0,0
8603,0,73,2-5,-,65DAYS,0,229,1,0,0,KDD,2021-07-03,2023-04-21,2021-07-03,2023-11-27,,657,HO,H,H,102,11,0.1,4.2,1.2,57,77,86,37660,37640,0,0,0
8604,0,74,2-5,-,69DAYS,7,219,1,0,0,KDD,2021-07-03,2023-05-01,2021-07-13,2023-11-27,,667,HO,H,H,53,24,1,3.9,2.1,37,53,71,21820,23810,0,0,0
8607,0,74,1-11,-,MYCO,4,41,1,1,1,Missing,2021-07-05,2023-05-05,2021-07-05,2023-05-23,2023-06-15,669,HO,H,H,43,0,0,0,0,41,50,0,21480,21710,1,1,1
8608,0,74,2-4,-,TWINS,11,208,1,0,0,KDD,2021-07-06,2023-05-12,2021-07-06,2023-11-27,,675,HO,H,H,67,21,0.8,4.3,4.1,44,36,59,22480,24420,0,0,0
8609,0,77,2-4,-,TWINS,44,119,1,0,1,KDD,2021-07-07,2023-08-09,2021-07-07,2023-11-27,,763,HO,H,H,74,25,1,6.8,3.3,42,67,80,27520,30590,0,0,1
8611,0,74,2-4,-,LUT,0,227,1,0,1,KDD,2021-07-07,2023-04-23,2021-07-07,2023-11-27,,655,HO,H,H,74,95,2.9,4.4,2.1,58,80,99,29000,32190,0,0,1
8612,0,78,2-4,-,67DAYS,17,191,1,1,3,KDD,2021-07-08,2023-05-29,2021-07-08,2023-11-27,,690,HO,H,H,62,38,1.6,0.4,3.8,41,58,70,26000,30430,0,1,3
8614,0,78,2-4,-,TRMHRH/B,8,161,1,0,0,KDD,2021-07-09,2023-06-28,2021-07-09,2023-11-27,,719,HO,H,H,53,23,0.9,3.7,2.1,25,43,67,20420,22110,0,0,0
8615,0,74,2-4,-,NONE,6,206,1,0,0,KDD,2021-07-10,2023-05-14,2021-07-10,2023-11-27,,673,HO,H,H,65,10,0.1,0,0.5,49,66,79,25020,27790,0,0,0
8616,0,78,2-4,-,32DAYS,12,196,1,0,1,KDD,2021-07-10,2023-05-24,2021-07-10,2023-11-27,,683,HO,H,H,88,29,1.2,4,1.4,40,64,60,29860,32070,0,0,1
8617,0,78,2-4,-,NONE,24,174,1,1,1,KDD,2021-07-10,2023-06-15,2021-07-10,2023-11-27,,705,HO,H,H,82,45,1.8,1.8,4,43,78,82,32750,32760,0,1,1
8618,0,74,2-4,-,NONE,9,210,1,0,0,KDD,2021-07-10,2023-05-10,2021-07-10,2023-11-27,,669,HO,H,H,72,61,2.3,3.7,2.8,40,36,53,23550,22820,0,0,0
8619,0,74,2-4,-,NONE,0,218,1,0,0,KDD,2021-07-10,2023-05-02,2021-07-10,2023-11-27,,661,HO,H,H,76,44,1.8,2.1,2.6,30,56,73,29190,31840,0,0,0
8620,0,78,2-4,-,65DAYS,18,165,1,0,0,KDD,2021-07-10,2023-06-24,2021-07-10,2023-11-27,,714,HO,H,H,79,1154,6.5,4.8,2.4,42,65,84,28480,27910,0,0,0
8621,0,78,2-2,-,LAME,17,129,1,1,2,KDD,2021-07-11,2023-05-29,2021-07-11,2023-09-25,2023-10-05,687,HO,H,H,35,4286,8.4,5.2,1.7,25,26,29,11300,14180,1,1,2
8623,0,74,2-4,-,TRMH/B,17,195,1,0,1,KDD,2021-07-13,2023-05-25,2021-07-13,2023-11-27,,681,HO,H,H,92,36,1.5,6.1,6.3,32,59,86,29950,30050,0,0,1
8624,0,78,2-4,-,68DAYS,17,152,1,0,0,KDD,2021-07-13,2023-07-07,2021-07-13,2023-11-27,,724,HO,H,H,69,31,1.3,1,0.8,39,64,70,26450,30050,0,0,0
8625,0,1,2-1,-,RESP,61,35,1,0,1,Missing,2021-07-14,2023-07-19,2021-07-14,,2023-08-23,735,HO,H,H,0,0,0,0,0,43,56,0,21290,21520,1,0,1
8626,0,74,2-4,-,NONE,0,220,1,0,0,KDD,2021-07-14,2023-04-30,2021-07-14,2023-11-27,,655,HO,H,H,78,8,0.1,1.4,0.1,44,61,69,27500,27420,0,0,0
8628,0,74,2-4,-,NONE,12,207,1,0,0,KDD,2021-07-15,2023-05-13,2021-07-15,2023-11-27,,667,HO,H,H,66,1547,7,5.8,1.2,33,57,77,24350,28870,0,0,0
8629,0,78,1-11,-,STAPH,10,43,1,1,3,Missing,2021-07-15,2023-05-29,2021-07-15,2023-06-26,2023-07-11,683,HO,H,H,52,589,5.5,5.5,0,30,56,0,17990,17530,1,1,3
8631,0,74,2-4,-,TRMHLH/B,9,210,1,1,1,KDD,2021-07-16,2023-05-10,2021-07-16,2023-11-27,,663,HO,H,H,73,349,4.8,0,1.4,58,81,91,29990,32460,0,1,1
8632,0,74,2-4,-,10:59,5,207,1,0,0,KDD,2021-07-17,2023-05-13,2021-07-17,2023-11-27,,665,HO,H,H,49,2892,7.8,1.1,1.1,32,64,66,24290,25640,0,0,0
8633,0,78,2-4,-,NONE,4,189,1,0,0,KDD,2021-07-17,2023-05-31,2021-07-17,2023-11-27,,683,HO,H,H,80,50,2,2.8,6.4,47,34,47,26010,28680,0,0,0
8634,0,74,2-4,-,NONE,6,206,1,0,0,KDD,2021-07-18,2023-05-14,2021-07-18,2023-11-27,,665,HO,H,H,62,422,5.1,0,0.1,45,67,85,25710,30070,0,0,0
8635,0,73,2-4,-,LUT,10,198,1,1,1,KDD,2021-07-18,2023-05-22,2021-07-18,2023-11-27,,673,HO,H,H,66,734,5.8,1.9,6.6,56,77,70,25190,27660,0,1,1
8636,0,78,2-4,-,69DAYS,20,163,1,1,1,KDD,2021-07-19,2023-06-26,2021-07-19,2023-11-27,,707,HO,H,H,77,128,3.4,4.1,6.7,45,80,67,28190,29330,0,1,1
8637,0,74,2-4,-,NONE,13,199,1,0,0,KDD,2021-07-19,2023-05-21,2021-07-19,2023-11-27,,671,HO,H,H,49,21,0.8,3,1,28,42,55,20690,24130,0,0,0
8641,0,78,2-4,-,F0079T0078,0,232,1,1,2,KDD,2021-07-20,2023-04-18,2021-07-20,2023-11-27,,637,HO,H,H,61,1075,6.4,0,0,35,38,53,21940,23860,0,1,2
8643,0,74,2-4,-,F0078T0074,6,187,1,0,2,KDD,2021-07-21,2023-06-02,2021-07-21,2023-11-27,,681,HO,H,H,52,1030,6.4,2,1,39,52,68,25880,28900,0,0,2
8646,0,78,2-4,-,NONE,18,194,1,0,0,KDD,2021-07-21,2023-05-26,2021-07-21,2023-11-27,,674,HO,H,H,69,46,1.9,0.5,0.3,51,68,78,27810,28290,0,0,0
8647,0,78,2-4,-,NONE,12,151,1,0,0,KDD,2021-07-22,2023-07-08,2021-07-22,2023-11-27,,716,HO,H,H,78,223,4.1,1.3,0,38,56,65,27770,32570,0,0,0
8648,0,78,2-4,-,TRMHRH/B,4,187,1,0,0,KDD,2021-07-22,2023-06-02,2021-07-22,2023-11-27,,680,HO,H,H,86,7,0.1,1.4,4.4,45,72,92,30610,31500,0,0,0
8649,0,74,2-4,-,69DAYS,8,204,1,0,1,KDD,2021-07-22,2023-05-16,2021-07-22,2023-11-27,,663,HO,H,H,79,1826,7.2,2.7,0.1,50,69,84,32080,36990,0,0,1
8650,0,74,2-4,-,NONE,9,210,1,0,0,KDD,2021-07-23,2023-05-10,2021-07-23,2023-11-27,,656,HO,H,H,91,115,3.2,1.4,3.8,53,63,84,32230,33380,0,0,0
8651,0,74,2-4,-,33DAYS,11,201,1,0,0,KDD,2021-07-23,2023-05-19,2021-07-23,2023-11-27,,665,HO,H,H,68,110,3.1,0,1.8,50,58,97,26190,29400,0,0,0
8652,0,78,2-4,-,OVS,8,182,1,0,1,KDD,2021-07-24,2023-06-07,2021-07-24,2023-11-27,,683,HO,H,H,115,6,0.1,5.8,2.4,60,88,103,41600,37090,0,0,1
8654,0,77,2-4,-,10:59,19,144,1,0,0,KDD,2021-07-24,2023-07-15,2021-07-24,2023-11-27,,721,HO,H,H,87,19,0.6,2.3,0.2,47,89,107,33280,36360,0,0,0
8655,0,78,2-4,-,COPDRF,10,166,1,0,0,KDD,2021-07-25,2023-06-23,2021-07-25,2023-11-27,,698,HO,H,H,80,52,2.1,0,1.8,59,75,85,30690,30570,0,0,0
8656,0,78,2-4,-,NONE,0,191,1,0,0,KDD,2021-07-25,2023-05-29,2021-07-25,2023-11-27,,673,HO,H,H,81,17,0.4,2.4,0.9,46,73,84,29670,30900,0,0,0
8657,0,77,2-4,-,LUT,27,128,1,0,0,KDD,2021-07-26,2023-07-31,2021-07-26,2023-11-27,,735,HO,H,H,109,44,1.8,3.8,2.8,50,85,105,31590,32570,0,0,0
8658,0,77,2-4,-,38DAYS,20,124,1,0,0,KDD,2021-07-26,2023-08-04,2021-07-26,2023-11-27,,739,HO,H,H,81,14,0.2,1.2,0.8,49,82,85,32340,34140,0,0,0
8659,0,9,1-11,-,MAST/LP,12,32,1,1,3,Missing,2021-07-27,2023-05-31,2021-07-27,2023-06-26,2023-07-02,673,HO,H,H,28,0,0,0,0,23,28,0,15400,15560,1,1,3
8660,0,74,2-4,-,NONE,3,209,1,0,0,KDD,2021-07-27,2023-05-11,2021-07-27,2023-11-27,,653,HO,H,H,50,2412,7.5,0,0.1,43,61,63,20780,25670,0,0,0
8661,0,77,2-4,-,32DAYS,18,145,1,0,0,KDD,2021-07-27,2023-07-14,2021-07-27,2023-11-27,,717,HO,H,H,91,58,2.2,4.5,0.3,47,72,92,33510,33500,0,0,0
8662,0,74,2-4,-,32DAYS,14,205,1,0,0,KDD,2021-07-27,2023-05-15,2021-07-27,2023-11-27,,657,HO,H,H,87,766,5.9,3.1,6.1,53,81,98,30440,34160,0,0,0
8663,0,77,2-4,-,NONE,21,134,1,0,0,KDD,2021-07-27,2023-07-25,2021-07-27,2023-11-27,,728,HO,H,H,93,176,3.8,5.3,4.5,51,72,88,32760,34160,0,0,0
8664,0,1,1-9,-,RESP,34,20,1,0,1,Missing,2021-07-27,2023-05-04,2021-07-27,2023-05-23,2023-05-24,646,HO,H,H,49,0,0,0,0,47,0,0,23020,23270,1,0,1
8665,0,77,2-4,-,67DAYS,27,136,1,0,0,KDD,2021-07-28,2023-07-23,2021-07-28,2023-11-27,,725,HO,H,H,80,103,3,6.3,1.8,53,77,82,29170,29460,0,0,0
8666,0,74,2-4,-,NONE,4,208,1,0,0,KDD,2021-07-28,2023-05-12,2021-07-28,2023-11-27,,653,HO,H,H,43,360,4.8,6.3,2.7,41,53,50,23900,23930,0,0,0
8667,0,77,2-4,-,34DAYS,10,120,1,0,0,KDD,2021-07-30,2023-08-08,2021-08-05,2023-11-27,,739,HO,"",-,64,1536,7,2.8,7.1,27,59,70,24090,25500,0,0,0
8669,0,74,2-4,-,COPDRH,9,203,1,0,0,KDD,2021-07-31,2023-05-17,2021-07-31,2023-11-27,,655,HO,H,H,60,54,2.1,0,3.1,48,76,72,27540,29380,0,0,0
8671,0,77,2-4,-,32DAYS,11,126,1,0,0,KDD,2021-08-01,2023-08-02,2021-08-01,2023-11-27,,731,HO,H,H,62,41,1.7,4.5,0.2,33,64,66,23580,27090,0,0,0
8672,0,78,2-4,-,TRMHLH/B,22,179,1,0,0,KDD,2021-08-01,2023-06-10,2021-08-01,2023-11-27,,678,HO,H,H,80,806,6,3.4,4.3,50,77,78,29050,32910,0,0,0
8673,0,77,2-4,-,67DAYS,11,144,1,0,0,KDD,2021-08-02,2023-07-15,2021-08-02,2023-11-27,,712,HO,H,H,79,316,4.6,3.4,8.4,50,74,73,30250,29780,0,0,0
8675,0,78,2-4,-,NONE,4,179,1,0,1,KDD,2021-08-02,2023-06-10,2021-08-02,2023-11-27,,677,HO,H,H,88,1,0.1,2.8,2.4,22,54,81,31240,30920,0,0,1
8677,0,74,1-10,-,STAPH,8,29,1,0,0,Missing,2021-08-02,2023-05-16,2021-08-02,2023-05-23,2023-06-14,652,HO,H,H,42,0,0,0,0,45,63,0,24590,24850,1,0,0
8679,0,74,2-4,-,NONE,12,200,1,0,0,KDD,2021-08-03,2023-05-20,2021-08-03,2023-11-27,,655,HO,H,H,47,44,1.8,7.3,7.5,55,60,56,23760,28370,0,0,0
8680,0,78,2-4,-,32DAYS,12,179,1,0,1,KDD,2021-08-04,2023-06-10,2021-08-04,2023-11-27,,675,Other,LM,H,80,65,2.4,0,4.5,34,38,66,26220,27360,0,0,1
8681,0,78,2-3,-,NONE,7,162,1,0,0,KDD,2021-08-06,2023-06-27,2021-08-06,2023-11-27,,690,HO,"",-,70,35,1.4,4.7,4.4,45,70,81,29630,29690,0,0,0
8682,0,76,2-3,-,NONE,12,101,1,0,0,KDD,2021-08-05,2023-08-27,2022-03-11,2023-11-27,,752,HO,H,H,74,25,1,7.5,7.3,57,72,84,27500,29350,0,0,0
8683,0,74,2-3,-,NONE,4,197,1,0,0,KDD,2021-08-05,2023-05-23,2021-08-05,2023-11-27,,656,HO,H,H,57,64,2.4,6,7.1,54,65,73,21190,19780,0,0,0
8684,0,78,1-11,-,STAPH,5,48,1,0,0,Missing,2021-08-06,2023-05-24,2021-08-06,2023-06-26,2023-07-11,656,HO,H,H,72,507,5.3,5.3,0,34,70,0,25950,27300,1,0,0
8685,0,79,2-1,-,MAST.EU,6,106,1,1,1,KDD,2021-08-06,2023-06-02,2021-08-06,2023-08-29,2023-09-16,665,HO,H,H,90,17,0.4,1.8,3.5,56,88,95,22890,24740,1,1,1
8686,0,78,2-3,-,67DAYS,3,180,1,1,1,KDD,2021-08-06,2023-06-09,2021-08-06,2023-11-27,,672,HO,H,H,71,44,1.8,3.1,1.1,29,61,62,25570,27350,0,1,1
8687,0,78,2-3,-,NONE,2,181,1,0,0,KDD,2021-08-06,2023-06-08,2021-08-06,2023-11-27,,671,HO,H,H,78,18,0.5,2,0.4,31,59,70,27150,27650,0,0,0
8688,0,78,2-3,-,NONE,24,167,1,0,0,KDD,2021-08-07,2023-06-22,2021-08-07,2023-11-27,,684,HO,H,H,80,10,0.1,0,3,40,61,81,28970,31240,0,0,0
8689,0,78,2-3,-,67DAYS,8,193,1,0,0,KDD,2021-08-07,2023-05-27,2021-08-07,2023-11-27,,658,HO,H,H,74,14,0.2,0.8,1.5,38,51,69,28380,29870,0,0,0
8690,0,76,2-3,-,LUT2CLEAN,16,97,1,0,0,KDD,2021-08-08,2023-08-31,2021-08-08,2023-11-27,,753,HO,H,H,60,497,5.3,2,1.3,20,48,54,20760,25110,0,0,0
8691,0,1,2-1,-,LP,47,35,1,1,3,KDD,2021-08-08,2023-08-30,2021-08-08,2023-09-25,2023-10-04,752,Other,H,J,23,689,5.8,5.8,0,10,21,0,13060,14480,1,1,3
8694,0,78,2-3,-,67DAYS,12,196,1,1,1,KDD,2021-08-10,2023-05-24,2021-08-10,2023-11-27,,652,HO,H,H,77,762,5.9,6.5,5.5,47,67,86,28710,33100,0,1,1
8695,0,76,2-3,-,34DAYS,27,96,1,0,0,KDD,2021-08-10,2023-09-01,2021-08-10,2023-11-27,,752,HO,H,H,86,4984,8.6,0.8,0.8,43,67,92,32380,33000,0,0,0
8696,0,79,2-0,-,MASTITIS,33,49,1,1,1,KDD,2021-08-12,2023-07-19,2021-08-12,2023-08-29,2023-09-06,706,HO,H,H,48,9999,9.6,9.6,0,48,88,0,12330,17680,1,1,1
8697,0,77,2-3,-,34DAYS,35,128,1,0,0,KDD,2021-08-13,2023-07-31,2021-08-13,2023-11-27,,717,HO,H,H,91,15,0.3,1.2,3.8,50,74,80,30430,31410,0,0,0
8698,0,78,2-2,-,STAPH,8,139,1,0,0,KDD,2021-08-13,2023-06-14,2021-08-13,2023-10-23,2023-10-31,670,HO,"",-,89,159,3.6,2.8,3,31,60,88,30670,31880,1,0,0
8699,0,77,2-3,-,20:59,20,110,1,1,1,KDD,2021-08-13,2023-08-18,2021-08-13,2023-11-27,,735,HO,"",-,67,49,2,2.9,5.3,38,68,72,24360,28820,0,1,1
8700,0,77,2-3,-,36DAYS,10,130,1,0,0,KDD,2021-08-13,2023-07-29,2021-08-13,2023-11-27,,715,HJ,J,H,57,14,0.2,4.2,2.2,21,24,57,20190,24700,0,0,0
8701,0,77,2-3,-,35DAYS,25,115,1,1,1,KDD,2021-08-13,2023-08-13,2021-08-13,2023-11-27,,730,HO,H,H,64,1483,6.9,0,8.1,40,71,61,23320,23100,0,1,1
8702,0,78,2-3,-,34DAYS,12,161,1,0,0,KDD,2021-08-13,2023-06-28,2021-08-13,2023-11-27,,684,Other,LM,H,78,25,1,0.4,1,53,46,59,26070,27850,0,0,0
8703,0,77,2-2,-,STAPH,16,71,1,0,0,KDD,2021-08-14,2023-08-14,2021-08-14,2023-10-23,2023-10-24,730,HO,H,H,80,32,1.4,1.7,2.8,50,84,83,27680,29200,1,0,0
8704,0,78,2-3,-,NONE,2,189,1,0,1,KDD,2021-08-14,2023-05-31,2021-08-14,2023-11-27,,655,HO,H,H,75,27,1.1,2.4,3.9,58,50,57,26400,28030,0,0,1
8705,0,78,2-3,-,71DAYS,9,174,1,0,0,KDD,2021-08-15,2023-06-15,2021-08-15,2023-11-27,,669,HO,H,H,110,43,1.8,6,5.6,45,73,85,37690,36280,0,0,0
8707,0,77,2-3,-,36DAYS,41,122,1,0,0,KDD,2021-08-16,2023-08-06,2021-08-16,2023-11-27,,720,HO,H,H,73,15,0.3,8.8,8.4,47,61,78,27460,29740,0,0,0
8708,0,78,2-3,-,NONE,11,165,1,0,0,KDD,2021-08-16,2023-06-24,2021-08-22,2023-11-27,,677,HO,"",-,60,510,5.3,0,4.9,47,57,69,22300,26570,0,0,0
8709,0,77,2-3,-,36DAYS,32,144,1,0,0,KDD,2021-08-18,2023-07-15,2021-08-18,2023-11-27,,696,HO,H,H,76,616,5.6,6,5.4,42,67,85,29870,33870,0,0,0
8710,0,77,2-3,-,LUT,6,107,1,0,0,KDD,2021-08-18,2023-08-21,2021-08-18,2023-11-27,,733,HO,H,H,98,213,4.1,1.6,2.1,64,100,104,35480,38430,0,0,0
8711,0,77,2-3,-,OVS,14,141,1,2,2,KDD,2021-08-19,2023-07-18,2021-08-19,2023-11-27,,698,HO,H,H,57,558,5.4,5.5,7,45,62,76,25130,26190,0,2,2
8712,0,78,2-3,-,BLKWRH/B,4,160,1,1,1,KDD,2021-08-20,2023-06-29,2021-08-20,2023-11-27,,678,HO,H,H,73,19,0.6,6,4.8,48,57,67,27210,25050,0,1,1
8713,0,78,2-3,-,TRMHLH/B,17,174,1,1,1,KDD,2021-08-20,2023-06-15,2021-08-20,2023-11-27,,664,HO,H,H,75,1263,6.6,7.1,3.8,39,60,70,31280,31030,0,1,1
8714,0,78,2-3,-,TRMHLH/B,2,191,1,0,0,KDD,2021-08-21,2023-05-29,2021-08-21,2023-11-27,,646,HO,H,H,80,515,5.4,4.4,3.6,28,55,75,27870,29720,0,0,0
8715,0,77,2-3,-,LUT,14,116,1,0,0,KDD,2021-08-21,2023-08-12,2021-08-21,2023-11-27,,721,HO,H,H,98,88,2.8,3.9,3.3,49,72,88,33800,36870,0,0,0
8716,0,74,2-3,-,70DAYS,21,170,1,2,2,KDD,2021-08-21,2023-06-19,2021-08-21,2023-11-27,,667,HO,H,H,58,17,0.4,8.3,1.4,12,77,85,28750,29540,0,2,2
